publishDate,category,headline,url,sentences
6/22/2020,Fox News Flash,Joe Concha: Biden cannot withstand a press conference like Trump\'s with no ground rules,https://www.foxnews.com/media/joe-concha-joe-biden-press-conference-trump,13
6/22/2020,Donald Trump,Trump defends coronavirus testing comment; says more tests make \'us look like we have more cases\',https://www.foxnews.com/politics/trump-defends-coronavirus-testing-comment-says-more-tests-make-us-look-like-we-have-more-cases,43
6/22/2020,The Next Revolution,Steve Hilton: Why a second Trump term is so important,https://www.foxnews.com/opinion/steve-hilton-why-a-second-trump-term-is-so-important,44
6/21/2020,Fox News Flash,Steve Hilton: \'Weak; corrupt; mentally malfunctioning\' Biden would be a \'tragic setback\' for the country ,https://www.foxnews.com/media/steve-hilton-biden-trump-2020,10
6/21/2020,2020 Presidential Election,Bolton spokeswoman denies report he\'ll vote for Biden; says he won\'t vote for either major WH candidate,https://www.foxnews.com/politics/bolton-spokeswoman-denies-report-hell-vote-for-biden-says-he-wont-vote-for-either-major-wh-candidate,18
6/21/2020,2020 Presidential Election,Trump campaign rejects claims that TikTok; K-Pop fans sabotaged rally: \'Don\'t know what they\'re talking about\',https://www.foxnews.com/politics/trump-campaign-rejects-idea-that-tiktok-k-pop-fans-sabotaged-rally-dont-know-what-theyre-talking-about,57
6/21/2020,Joe Biden,Biden campaign adviser weighs in on why former VP hasn\'t held news conference in nearly three months,https://www.foxnews.com/politics/biden-campaign-adviser-accuses-trump-of-appalling-attempt-to-downplay-coronavirus-for-political-gain,18
6/21/2020,2020 Presidential Election,Schiff suggests Bolton may testify – and that more impeachment proceedings may be on the table,https://www.foxnews.com/politics/schiff,49
6/21/2020,Alexandria Ocasio-Cortez,AOC gloats that Trump’s Tulsa turnout was sabotaged by ‘teens on TikTok’,https://www.foxnews.com/politics/aoc-gloats-that-trumps-tulsa-turnout-was-sabotaged-by-teens-on-tiktok,25
6/21/2020,OPINION,Andrew McCarthy: Trump\'s Supreme Court list – Will 2016 battle plan work this year?,https://www.foxnews.com/opinion/trump-supreme-court-list-2020-new-battle-plan-andrew-mccarthy,9
6/20/2020,JUSTICE WITH JUDGE JEANINE,Charlie Kirk says Trump\'s Tulsa rally shows he\'s back: \'Good luck;\' Joe Biden,https://www.foxnews.com/media/charlie-kirk-says-trumps-tulsa-rally-shows-hes-back-good-luck-joe-biden,38
6/20/2020,Donald Trump,Trump confirms new visa restrictions coming; sounds off on protesters in FNC interview,https://www.foxnews.com/politics/trump-rally-interview-visas-immigration-tulsa,70
6/20/2020,Donald Trump,Trump mocks Seattle ‘anarchists;’ tears into Biden at Tulsa rally; campaign spars with Dems on crowd size,https://www.foxnews.com/politics/trump-rally-oklahoma,66
6/20/2020,Joe Biden,Biden forms early White House transition team,https://www.foxnews.com/politics/biden-forms-white-house-transition-team,12
6/20/2020,OPINION,Doug Schoen: Biden outpolls Trump among key group Trump carried in 2016 – president’s mismanagement big issue,https://www.foxnews.com/opinion/biden-trump-electioin-doug-schoen,32
6/20/2020,Donald Trump,Six members of Trump advance team in Tulsa test positive for coronavirus,https://www.foxnews.com/politics/six-members-trump-advance-team-tulsa-test-positive-coronavirus,12
6/20/2020,OPINION,Rep. Greg Walden: Green New Deal would cripple economy – Republicans have better way to fight climate change,https://www.foxnews.com/opinion/climate-change-coronaviirus-rep-greg-walden,36
6/20/2020,Fox News Flash,OK Sen. Inhofe on Trump\'s Tulsa rally: COVID-19 waiver a \'good idea;\' not afraid of protesters,https://www.foxnews.com/media/sen-inhofe-trump-tulsa-rally-coronavirus-protesters-saturday,27
6/20/2020,Fox News Flash,Kamala Harris\' record makes her \'too comfortable\' a VP pick for Biden: GOP pollster,https://www.foxnews.com/media/lee-carter-kamala-harris-vp-too-comfortable,15
6/20/2020,OPINION,Leslie Marshall: Biden vs. Trump — Women could decide 2020 race. Here\'s why,https://www.foxnews.com/opinion/biden-trump-2020-women-votes-deciding-leslie-marshall,35
6/20/2020,2020 Presidential Election,Trump and RNC trail Biden in May fundraising; but maintain cash advantage heading into summer,https://www.foxnews.com/politics/trump-rnc-trail-biden-may-fundraising-maintain-cash-advantage,21
6/20/2020,Oklahoma,National anthem at Trump rally to be sung by widow of slain Oklahoma labor commissioner,https://www.foxnews.com/politics/national-anthem-at-trump-rally-to-be-sung-by-widow-of-slain-oklahoma-labor-commissioner,11
6/19/2020,Trump 2020 Campaign,Oklahoma Supreme Court allows Trump rally to proceed as planned; Tulsa mayor rescinds curfew,https://www.foxnews.com/politics/oklahoma-judge-allows-trump-rally-tulsa-curfew-being-lifted,23
6/19/2020,Fox News Flash,Greg Gutfeld says Klobuchar \'saw the writing on the wall\' before bowing out of Biden running mate race,https://www.foxnews.com/media/gutfeld-amy-klobuchar-joe-biden-running-mate,10
6/19/2020,Fox News Poll,Fox News Poll: Voters say yes to face masks; no to rallies,https://www.foxnews.com/politics/fox-news-poll-voters-say-yes-to-face-masks-no-to-rallies,34
6/19/2020,Fox News Flash,Trump 2020 communications director says campaign must \'define\' Biden \'and his record of failure\',https://www.foxnews.com/media/tim-murtagh-trump-2020-define-biden-failure,14
6/19/2020,2020 Presidential Election,Trump rally coincides with massive voter outreach push; as campaign season restarts,https://www.foxnews.com/politics/trump-rally-coincides-with-massive-voter-outreach-push-as-campaign-season-restarts,34
6/19/2020,Juneteenth,Al Sharpton to speak at Juneteenth event in Tulsa; ahead of Trump rally,https://www.foxnews.com/us/sharpton-to-speak-at-juneteenth-event-in-tulsa-ahead-of-trump-rally,28
6/19/2020,ELECTIONS,Biden campaign showcases new Arizona staffers amid criticism of hiring pace in battlegrounds,https://www.foxnews.com/politics/biden-campaign-showcases-new-arizona-leadership-amid-criticism-of-their-hiring-pace,26
6/19/2020,Fox News Flash,Oklahoma gov on Trump rally; reopening during COVID-19: \'We are going to be very safe\',https://www.foxnews.com/media/ok-gov-on-tulsa-trump-rally-reopening-during-covid-19-pandemic,30
6/12/2020,Politics on Late Night,Bill Maher blasts \'Defund the police\' branding: How are Dems \'this f---ing stupid\'?,https://www.foxnews.com/entertainment/bill-maher-blasts-defund-the-police-branding-how-are-dems-this-f-ing-stupid,17
6/12/2020,Media,MSNBC host hits Biden aide Symone Sanders for dodging question about Biden\'s shift from 1994 crime bill,https://www.foxnews.com/media/msnbcs-chris-hayes-hits-biden-aide-symone-sanders-for-dodging-question-about-1994-crime-bill,9
6/12/2020,Joe Biden,Biden narrows list of VP contenders; ex-Obama adviser Susan Rice among them,https://www.foxnews.com/politics/biden-list-of-vp-contenders-rice-harris-warren,20
6/12/2020,ELECTIONS,Biden backs push to scrub Confederate names from military bases,https://www.foxnews.com/politics/biden-scrub-confederate-names-military-bases,29
6/12/2020,ELECTIONS,Trump hammers law-and-order message as he prepares for campaign trail return,https://www.foxnews.com/politics/trump-hammers-law-and-order-message-as-he-prepares-for-campaign-trail-return,30
6/12/2020,Fox News Flash,Sarah Sanders says Americans don\'t think Biden can rebuild economy post-coronavirus,https://www.foxnews.com/media/sarah-sanders-biden-cant-rebuild-economy-coronavirus,8
6/12/2020,Joe Biden,Biden fact-checked over ‘shifting recollection’ of his past civil rights activities,https://www.foxnews.com/politics/biden-fact-checked-over-shifting-recollection-of-his-past-civil-rights-activities,23
6/12/2020,ELECTIONS,Trump calls for ‘new and updated’ Republican Party platform,https://www.foxnews.com/politics/trump-calls-for-new-and-updated-republican-party-platform,13
6/12/2020,Fox News Flash,Geraldo Rivera says Biden should stay in the basement: \'Don\'t fix what isn\'t broken\',https://www.foxnews.com/media/geraldo-rivera-joe-biden-basement-fox-friends,18
6/12/2020,ELECTIONS,Attendees at Trump’s rally next week must agree not to sue campaign if they get coronavirus,https://www.foxnews.com/politics/attendees-at-trumps-rally-next-week-must-agree-not-to-sue-campaign-if-they-get-coronavirus,14
6/12/2020,OPINION,Leslie Marshall: Trump sinking in polls – voters tired of his failures and angry tweets,https://www.foxnews.com/opinion/donald-trump-joe-biden-election-leslie-marshall,46
6/12/2020,Fox News Flash,Laura Ingraham bashes \'Marxist\' demonstrators; says \'they want you to think that all hope is lost\',https://www.foxnews.com/media/laura-ingraham-marxists-want-lost-faith-america,28
6/11/2020,Republican Convention,Republicans pick Jacksonville as alternative convention site,https://www.foxnews.com/politics/republicans-jacksonville-convention-site-alternative-trump,24
6/11/2020,ELECTIONS,Biden unveils proposals to reopen economy; slams Trump\'s \'one-point plan\',https://www.foxnews.com/politics/biden-unveils-proposals-reopen-economy-slams-trumps-one-point-plan,27
6/11/2020,Joe Biden,Biden campaign claims deep record on racial justice; in escalating battle with Trump for black support,https://www.foxnews.com/politics/biden-campaign-racial-justice-record-battle-trump-black-support,56
6/11/2020,2020 Presidential Election,Trump campaign urges TV networks to cover Biden events: Expose his \'rambling displays of incoherence\',https://www.foxnews.com/media/trump-campaign-tv-networks-cover-biden-events,16
6/11/2020,Joe Biden,Stacey Abrams says she hasn’t been contacted by Biden campaign for VP vetting: \'I have not received any calls\',https://www.foxnews.com/politics/stacey-abrams-joe-biden-campaign-vp-vetting,33
6/11/2020,Fox News Flash,Karl Rove rips Biden for making \'unwarranted charge\' Trump may not concede defeat in November,https://www.foxnews.com/media/karl-rove-biden-unwarranted-charge-trump-wont-concede,10
6/11/2020,Joe Biden,Biden camp reportedly insisting economic advisers not publicly disclose roles; igniting concerns about TV hits,https://www.foxnews.com/politics/biden-campaign-economic-advisers-television,24
6/11/2020,ELECTIONS,Voting problems in Georgia; other primary states raise concerns about November chaos: \'Red flashing siren\',https://www.foxnews.com/politics/voting-problems-in-georgia-other-primary-states-raise-concerns-about-november-chaos,39
6/11/2020,Fox News Flash,Kayleigh McEnany: \'Ridiculous\' for Biden to claim Trump will try to steal election,https://www.foxnews.com/media/kayleigh-mcenany-ridiculous-for-biden-to-claim-trump-will-try-to-steal-election,13
6/11/2020,ELECTIONS,Announcement looms on Republican convention city; Jacksonville ‘absolutely’ front-runner,https://www.foxnews.com/politics/announcement-nearing-on-republican-convention-city-jacksonville-absolutely-frontrunner,23
6/11/2020,Joe Biden,Biden says Trump will attempt to \'steal\' presidential election,https://www.foxnews.com/politics/biden-says-trump-will-attempt-to-steal-presidential-election-in-interview,24
6/11/2020,OPINION,Doug Schoen: Why Trump-Biden race is much closer than you think,https://www.foxnews.com/opinion/trump-biden-election-doug-schoen,33
6/11/2020,2020 Presidential Election,Biden attending high-roller fundraiser headlined by defund-the-police activist John Legend,https://www.foxnews.com/politics/biden-to-host-high-roller-fundraiser-headlined-by-defund-the-police-activist-john-legend,61
6/11/2020,Politics on Late Night,Biden ‘convinced’ US military would intervene if Trump refused to leave White House,https://www.foxnews.com/politics/biden-convinced-us-military-would-intervene-if-trump-refused-to-leave-white-house,16
6/10/2020,Fox News Flash,Sean Hannity calls out Biden over race remarks: \'He has a track record that does not match his rhetoric\',https://www.foxnews.com/media/hannity-joe-biden-race-relations-track-record,10
6/10/2020,Joe Biden,Hickenlooper says he believes Tara Reade claims; but he\'s voting for Biden anyway,https://www.foxnews.com/politics/hickenlooper-believes-tara-reade-voting-biden,11
6/10/2020,Fox News Flash,Jesse Watters downplays Biden\'s chances of beating Trump in November: \'Do I look worried? Not yet\',https://www.foxnews.com/media/watters-downplays-biden-chances-in-november-election,21
6/10/2020,2020 Presidential Election,Cotton\'s NY Times op-ed controversy ups senator\'s profile; sparks more speculation,https://www.foxnews.com/politics/cotton-nytimes-oped-controversy-speculation,44
6/3/2020,Fox News Flash,Karl Rove: Why Joe Biden\'s speech on George Floyd protests was \'fundamentally flawed\',https://www.foxnews.com/media/karl-rove-joe-biden-speech-protests-fundamentally-flawed,18
6/3/2020,Joe Biden,Charlamagne tha God accuses Biden of ‘racist’ legislative record in Senate,https://www.foxnews.com/politics/charlamagne-tha-god-accuses-biden-of-racist-legislative-record-in-senate,28
6/3/2020,OPINION,Jimmy Failla: George Floyd unrest -- Biden; Democrats want to score political points; skirt honesty,https://www.foxnews.com/opinion/george-floyd-biden-democrats-jimmy-failla,30
6/3/2020,Democrats,Top House Dem calls protests \'defining\' historical moment; but condemns looting,https://www.foxnews.com/politics/top-house-dem-calls-protests-defining-historical-moment-but-condemns-looting,21
6/3/2020,ELECTIONS,RNC says convention ‘will be held in another city’ after Trump abandons Charlotte; search underway,https://www.foxnews.com/politics/rnc-says-presidential-convention-will-be-held-in-another-city-search-underway,39
6/3/2020,ELECTIONS,Biden has edge over Trump on handling race relations: poll,https://www.foxnews.com/politics/biden-has-edge-over-trump-on-handling-race-relations-poll,22
6/3/2020,2020 Presidential Election,Montana lawmaker who bodyslammed reporter wins GOP gubernatorial primary; as Biden all but secures nomination,https://www.foxnews.com/politics/biden-trump-sweep-primary-contests,57
6/2/2020,POLITICS,Biden closes in on clinching Democratic presidential nomination,https://www.foxnews.com/politics/biden-closes-in-on-clinching-democratic-presidential-nomination,14
6/3/2020,OPINION,Liz Peek: George Floyd rioting – Biden doesn\'t get it. It\'s the safety; stupid,https://www.foxnews.com/opinion/george-floyd-rioting-biden-doesnt-understand-safety-stupid-liz-peek,36
6/2/2020,Donald Trump,Trump says GOP \'forced\' to seek other state to host convention; slamming North Carolina governor,https://www.foxnews.com/politics/trump-republican-national-convention-north-carolina-another-state,35
6/3/2020,CRIME,Ingraham: Trump has delivered results for African-Americans; Biden has delivered \'hashtags\' and \'slogans\',https://www.foxnews.com/media/ingraham-trump-african-americans-biden-hashtags-slogans,16
6/2/2020,Fox News Flash,Watters slams Biden remarks on race; says ex-VP pointed fingers while US \'was torn apart\' in Obama years,https://www.foxnews.com/media/watters-biden-pointed-fingers-during-obama-years,12
6/2/2020,ELECTIONS,Castro comes around; finally backs Biden,https://www.foxnews.com/politics/castro-comes-around-finally-backs-biden,9
6/2/2020,ELECTIONS,Taking aim at Trump over unrest; Biden argues the president’s ‘part of the problem and accelerates it’,https://www.foxnews.com/politics/taking-aim-at-trump-over-unrest-biden-argues-the-presidents-part-of-the-problem-and-accelerates-it,54
6/2/2020,Fast Food,Wendy\'s facing backlash following reports of franchisee\'s $440G donation to Trump reelection campaign,https://www.foxnews.com/food-drink/wendys-backlash-franchisee-440g-donation-trump-reelection,15
6/2/2020,ELECTIONS,Taking aim at Trump; Biden to pledge he ‘won’t fan the flames of hate’,https://www.foxnews.com/politics/taking-aim-at-trump-biden-to-pledge-he-wont-fan-the-flames-of-hate,16
6/2/2020,ELECTIONS,Unrest in wake of Floyd death puts pressure on Biden as he mulls running mate,https://www.foxnews.com/politics/unrest-in-wake-of-floyd-death-puts-pressure-on-biden-as-he-mulls-running-mate,40
6/1/2020,George Floyd,Trump campaign staffers donate to help Minneapolis firefighter rebuild bar destroyed by rioters,https://www.foxnews.com/politics/trump-campaign-staffers-help-out-minneapolis-firefighter-rebuild-bar-destroyed-by-rioters,24
6/1/2020,ELECTIONS,Biden accuses Trump of breathing ‘oxygen into hate’ at first public campaign event since coronavirus lockdown,https://www.foxnews.com/politics/biden-accuses-trump-of-breathing-oxygen-into-hate-at-first-public-campaign-event-since-coronavirus-lockdown,44
6/1/2020,2020 Presidential Election,Anti-Trump GOP group slams president over race relations in new TV ad,https://www.foxnews.com/politics/anti-trump-gop-group-slams-president-over-race-relations-in-new-tv-ad,21
6/1/2020,OPINION,Michael Goodwin: Trump\'s biggest test – 2020 election depends on answer to this question,https://www.foxnews.com/opinion/trump-biggest-test-2020-election-question-michael-goodwin,8
5/31/2020,George Floyd,Joe Biden; wearing mask; visits protest site in Delaware,https://www.foxnews.com/politics/joe-biden-wearing-mask-visits-protesters-in-delaware,27
5/31/2020,Joe Biden,Biden campaign staffers donate to group that bails out jailed Minneapolis protesters: report,https://www.foxnews.com/politics/biden-campaign-staffers-donate-to-group-that-bails-out-jailed-minneapolis-protesters-report,17
5/30/2020,Fox News Flash,Civil rights Atty. Leo Terrell: Dems not standing up against crime in Floyd protests because they\'re afraid to alienate black vote,https://www.foxnews.com/media/leo-terrell-civil-rights-attorney-calls-for-end-to-riots-destruction,24
5/30/2020,OPINION,Adriana Cohen: Twitter not only politically biased; it\'s crossed over into election meddling; too,https://www.foxnews.com/opinion/twitter-politically-biased-election-meddling-adriana-cohen,34
5/29/2020,Joe Biden,Biden says Charlamagne tha God was \'baiting\' him; which prompted \'you ain\'t black\' remark,https://www.foxnews.com/media/biden-charlamagne-tha-god-baiting-you-aint-black-remark,19
5/29/2020,Fox News Flash,Breaking down Biden\'s Top 4 VP picks with Karl Rove and Leslie Marshall,https://www.foxnews.com/media/bidens-top-vp-picks-karl-rove-leslie-marshall,34
5/29/2020,ELECTIONS,Klobuchar defends prosecutor background amid African-American uneasiness with her as Biden’s VP,https://www.foxnews.com/politics/klobuchar-vp-prosecutor-background,28
5/29/2020,ELECTIONS,Biden speaks with Floyd family; slams Trump for ‘incendiary tweets’,https://www.foxnews.com/politics/biden-speaks-with-floyd-family-slams-trump-for-incendiary-tweets,41
5/29/2020,Joy Behar,Joy Behar: Trump does not have \'empathy\' in his genetic makeup,https://www.foxnews.com/media/joy-behar-trump-empathy-genetic,15
5/25/2020,Fox News Flash,Lawrence Jones slams Joe Biden: Black America is \'fed up\' and tired of supporting Dems,https://www.foxnews.com/media/lawrence-jones-joe-biden-you-aint-black,20
5/25/2020,Republican Convention,Trump threatens to find new GOP convention site if North Carolina governor won\'t allow full attendance,https://www.foxnews.com/politics/trump-threatens-to-find-new-gop-convention-site-if-north-carolina-governor-wont-allow-full-attendance,37
5/25/2020,OPINION,Justin Haskins: Biden\'s socialists — look who the so-called moderate has added to his campaign,https://www.foxnews.com/opinion/biden-socialists-bernie-sanders-aoc-no-moderate-justin-haskins,28
5/24/2020,Joe Biden,Lisa Boothe: How can Biden staffers run presidential campaign \'when they can\'t even run a virtual rally?\',https://www.foxnews.com/media/lisa-boothe-biden-2020-campaign-digital-rally,9
5/24/2020,Tara Reade,Biden accuser Tara Reade dropped by lawyer as reports questioning her work as expert witness surface,https://www.foxnews.com/media/biden-accuser-tara-reade-dropped-attorney-douglas-wigdor-expert-witness-reports,18
5/24/2020,Coronavirus,Huckabee mocks Biden \'basement campaign\': \'It\'s where you put your cranky relatives... keep \'em out of sight\',https://www.foxnews.com/media/huckabee-biden-basement-campaign,10
5/24/2020,NFL,NFL great Herschel Walker blasts Joe Biden: ‘You don’t determine who we vote for’,https://www.foxnews.com/sports/nfl-great-herschel-walker-blasts-joe-biden-you-dont-determine-who-we-vote-for,14
5/24/2020,Donald Trump,Trump says Biden \'not mentally sharp enough\' to be POTUS: \'He doesn\'t know he\'s alive\',https://www.foxnews.com/politics/trump-says-biden-not-mentally-sharp-enough-to-be-potus-he-doesnt-know-hes-alive,23
5/24/2020,Donald Trump,Rick Scott says he\'s fine with absentee voting as long as laws prevent fraud,https://www.foxnews.com/politics/rick-scott-says-hes-fine-with-absentee-voting-as-long-as-laws-prevent-fraud,23
5/23/2020,Joe Biden,Charlamagne tha God says Biden an \'intricate part\' of system that \'needs to be dismantled\' : \'What have you done for me; lately?\',https://www.foxnews.com/politics/charlamagne-tha-god-pushes-back-biden-you-aint-black-comments-intricate-part-system-dismantled,21
5/23/2020,Donald Trump,Team Trump campaigning at beaches Memorial Day weekend,https://www.foxnews.com/politics/team-trump-campaigning-beaches-memorial-day-weekend,13
5/23/2020,OPINION,Jack Brewer: Biden knew exactly what he was doing on \'The Breakfast Club\',https://www.foxnews.com/opinion/biden-breakfast-club-jack-brewer,26
5/23/2020,OPINION,John James: Hey; Joe Biden; I’m black enough to think for myself,https://www.foxnews.com/opinion/john-james-joe-biden-dont-tell-me-i-aint-black-because-im-a-republican-trump-supporter,25
5/23/2020,Joe Biden,Biden adviser Symone Sanders bristles at question about \'you ain\'t black\' remarks: \'I\'m not going to do this\',https://www.foxnews.com/media/biden-adviser-symone-sanders-question-chuck-todd-you-aint-black,23
5/23/2020,Joe Biden,Trump campaign launches \'You Ain\'t Black\' website amid Biden controversy,https://www.foxnews.com/politics/trump-campaign-launches-you-aint-black-website-biden-controversy,16
5/23/2020,OPINION,Donna Brazile: Biden is a true friend of black Americans – His ‘you ain’t black’ comment doesn’t change that,https://www.foxnews.com/opinion/donna-brazile-biden-is-a-true-friend-of-black-americans-his-you-aint-black-comment-doesnt-change-that,45
5/23/2020,Fox News Flash,Sen. Tim Scott blasts Joe Biden\'s comment on black voters as \'arrogant;\' \'condescending\',https://www.foxnews.com/media/sen-tim-scott-biden-comments-black-electorate-arrogant-condescending,16
5/23/2020,Fox News Flash,Darrell Issa sues California over \'unconstitutional\' November vote election,https://www.foxnews.com/media/rep-darrell-issa-suing-over-californias-unconstitutional-vote-by-mail-order,21
5/23/2020,Joe Biden,Biden takes heat from left-wing activists; Bernie aides for ‘you ain’t black’ remarks,https://www.foxnews.com/politics/biden-left-wing-activists-bernie-sanders-aides-black-comments,26
5/23/2020,Joe Biden,NAACP pushes back on Biden’s claim it endorsed him after ‘you ain’t black’ furor,https://www.foxnews.com/politics/naacp-pushes-back-biden-endorsement-you-aint-black,25
5/23/2020,Fox News Flash,Iraq War veteran Rob Smith says Biden\'s \'ain\'t black\' comment insulted millions of African-American voters,https://www.foxnews.com/media/rob-smith-joe-biden-breakfast-club-comments-shocking,18
5/23/2020,OPINION,Leslie Marshall: GOP attacks Biden for alleged sexual misconduct; but ignores allegations against Trump,https://www.foxnews.com/opinion/leslie-marshall-gop-attacks-biden-for-alleged-sexual-misconduct-but-ignores-allegations-against-trump,53
5/23/2020,OPINION,Richard Fowler: Biden isn’t a racist; despite his ‘you ain’t black’ comment and claims by Republicans,https://www.foxnews.com/opinion/richard-fowler-biden-isnt-a-racist-despite-his-you-aint-black-comment-and-claims-by-republicans,44
5/23/2020,Politics on Late Night,Michael Moore warns Dems about a Trump reelection: \'He knows exactly what he\'s doing\',https://www.foxnews.com/entertainment/michael-moore-warns-dems-about-a-trump-reelection-he-knows-exactly-what-hes-doing,24
5/22/2020,Fox News Flash,Greg Gutfeld: Biden\'s \'you ain\'t black\' remark is what black conservatives have been told for years,https://www.foxnews.com/media/greg-gutfeld-biden-comment-black-conservatives-told-years,21
5/22/2020,Media,CNN downplays Biden\'s \'you ain\'t black\' comments; avoids on-air coverage throughout the day,https://www.foxnews.com/media/cnn-downplays-biden-controversy,48
5/22/2020,OPINION,Deroy Murdock: Biden’s racist remark is outrageous – He has no right to say I \'ain’t black\' unless I back him,https://www.foxnews.com/opinion/deroy-murdock-bidens-racist-remark-is-outrageous-he-has-no-right-to-say-i-aint-black-unless-i-back-him,37
5/22/2020,Fox News Flash,Rep. Jackson Lee claims Biden made \'you ain\'t black\' comment \'in jest\'; his record on race \'is present\',https://www.foxnews.com/media/sheila-jackson-lee-biden-aint-black-comment,14
5/22/2020,OPINION,Shay Hawkins: Biden; a 77-year-old white liberal; doesn\'t have the right to tell me I \'ain\'t black\',https://www.foxnews.com/opinion/biden-white-liberal-i-aint-black-shay-hawkins,35
5/22/2020,Joe Biden,Liberal professor says Biden interview \'shows how Democrats take Black votes for granted\',https://www.foxnews.com/media/marc-lamont-hill-biden-black-voters,19
5/18/2020,Fox News Flash,Huckabee \'stunned\' by Abrams push to be Biden running mate: \'What is her qualification to be president?\',https://www.foxnews.com/media/mike-huckabee-what-qualifies-stacey-abrams-to-be-president,19
5/18/2020,Media,Washington Post panned for over-the-top \'supermodel\' Stacey Abrams profile; photoshoot,https://www.foxnews.com/media/washington-post-panned-for-over-the-top-supermodel-stacey-abrams-profile-photoshoot,31
5/18/2020,ELECTIONS,Environmental group labels Trump as ‘Dirtiest of All Time’,https://www.foxnews.com/politics/environmental-group-labels-trump-as-dirtiest-of-all-time,19
5/18/2020,ELECTIONS,Trump campaign launches \'investigative\' video series mocking Biden over gaffes,https://www.foxnews.com/politics/trump-campaign-biden-trail-gaffes,13
5/18/2020,OPINION,Liz Peek: As coronavirus and Biden fade; Trump and economy get this good news,https://www.foxnews.com/opinion/coronavirus-biden-fade-trump-economy-good-news-liz-peek,48
5/17/2020,OPINION,Darrell Issa: California special election – GOP win suggests this for November 2020,https://www.foxnews.com/opinion/california-special-election-gop-win-suggests-november-2020-darrell-issa,28
5/17/2020,JUSTICE WITH JUDGE JEANINE,Eric Trump says Democrats \'trying to milk\' coronavirus shutdown; media \'stoking fear\',https://www.foxnews.com/media/eric-trump-says-democrats-trying-to-milk-coronavirus-shutdown-media-stoking-fear,22
5/16/2020,2020 Presidential Election,Biden blames Trump for Cuba push to rejoin UN Human Rights Council; despite it being a member during Obama admin,https://www.foxnews.com/politics/biden-blames-trump-cuba-push-rejoin-un-human-rights-council-despite-being-member-during-obama-admin,21
5/16/2020,2020 Presidential Election,Citing coronavirus; Justin Amash announces he won\'t run for president,https://www.foxnews.com/politics/amash-not-running-president-coronavirus,12
5/16/2020,Fox News Flash,Ari Fleischer raises concern about Biden after gaffes: \'Is something going on that\'s getting worse?\',https://www.foxnews.com/media/ari-fleischer-biden-gaffes-something-getting-worse,18
5/15/2020,Fox News Flash,Gutfeld slams Biden over latest gaffe: \'The only candidate in history where the strategy is less is more\',https://www.foxnews.com/media/gutfeld-biden-latest-gaffe-less-is-more,20
5/15/2020,ELECTIONS,Sanders adviser warns \'a significant portion\' of senator\'s backers ‘unsupportive’ of Biden,https://www.foxnews.com/politics/former-sanders-top-adviser-warns-senators-backers-unsupportive-of-biden,18
5/15/2020,ELECTIONS,Biden campaign ramps up; predicts ‘expanded map’ in 2020 showdown,https://www.foxnews.com/politics/biden-campaign-ramps-up-predicts-expanded-map-in-2020-showdown,39
5/15/2020,OPINION,Daniel Turner: Biden’s energy policies; guided by AOC; would boost unemployment and hurt economy,https://www.foxnews.com/opinion/daniel-turner-trumps-energy-policies-create-jobs-bidens-would-destroy-jobs-and-hurt-our-economy,54
5/15/2020,OPINION,Tim Graham: Biden still hiding from a press corps that will never dare grill him like Trump,https://www.foxnews.com/opinion/biden-press-corp-trump-tim-graham,23
5/15/2020,2020 Presidential Election,ODNI to offer election security briefings for both parties in run-up to November,https://www.foxnews.com/politics/odni-to-offer-election-security-briefings-for-both-parties-in-run-up-to-november,20
5/15/2020,ELECTIONS,Biden campaign says Trump team had no role in surfacing sexual assault allegations,https://www.foxnews.com/politics/biden-campaign-says-trump-had-no-role-in-sexual-assault-allegations,16
5/15/2020,ELECTIONS,Biden tears up campaign playbook by drifting left even after primaries end,https://www.foxnews.com/politics/biden-playbook-left-primaries,36
5/15/2020,Fox News Flash,Chris Wallace: Joe Biden\'s new response to Tara Reade allegation was \'skillful\',https://www.foxnews.com/media/chris-wallace-biden-new-response-tara-reade-allegation-is-skillful,19
5/15/2020,ELECTIONS,Leading pro-Trump super PAC labels Biden ‘the toast of China’,https://www.foxnews.com/politics/leading-pro-trump-super-pac-labels-biden-the-toast-of-china,16
5/15/2020,Joe Biden,Biden tells MSNBC he would not pardon Trump; when asked about hypothetical prosecution,https://www.foxnews.com/politics/biden-tells-msnbc-he-would-not-pardon-trump-when-asked-about-hypothetical-prosecution,34
5/15/2020,Nevada,Nevada\'s vote-by-mail primary stirs fraud concerns; as unclaimed ballots pile up: \'Something stinks here\',https://www.foxnews.com/politics/nevadas-vote-by-mail-primary-fraud-concerns,35
5/15/2020,OPINION,David Bossie: Biden wrong on China his entire career – let\'s look at the record,https://www.foxnews.com/opinion/biden-wrong-china-career-check-record-david-bossie,39
5/15/2020,Joe Biden,Susan Rice \'would say yes\' if asked to be Biden\'s running mate,https://www.foxnews.com/politics/susan-rice-would-say-yes-if-asked-to-be-bidens-running-mate,15
5/15/2020,Joe Biden,Biden says he doesn\'t remember Tara Reade; tells women they \'probably shouldn\'t vote for me\' if they believe her claims,https://www.foxnews.com/politics/biden-tara-reade-i-wouldnt-vote-for-me,21
5/14/2020,Media,MSNBC host fails to ask Biden about Flynn unmasking request after he denied any involvement in case,https://www.foxnews.com/media/msnbc-lawrence-odonnell-biden-flynn-unmasking,9
