id,date,category,contributors,headline,url,trump,biden
h_9eaba12166d4a27960a7fa5ff3d753c9,5/26/2020,politics,Chris Cillizza,Here\'s the *real* reason Donald Trump is attacking mail-in ballots,https://www.cnn.com/2020/05/26/politics/mail-in-ballot-vote-by-mail-trump/index.html,-0.773122,-0.949598
h_8c91176e44e9b076cb97d22124e23df6,5/25/2020,politics,Dan Merica,Biden leaves home to lay Memorial Day wreath,https://www.cnn.com/2020/05/25/politics/joe-biden-leaves-home-memorial-day/index.html,0,-0.708389
h_2a197ab48158d569961a333556d08446,5/25/2020,politics,Dan Merica,North Carolina\'s Democratic governor is the target of Trump\'s convention push,https://www.cnn.com/2020/05/25/politics/who-is-roy-cooper-north-carolina-trump-convention/index.html,-0.583426,-0.943445
h_853ff4f44e8dd3f2bb6dae6950ff8593,5/21/2020,politics,Jeff Zeleny,Trump\'s convention threatens to become a flashpoint as North Carolina cautiously reopens,https://www.cnn.com/2020/05/21/politics/north-carolina-coronavirus/index.html,-0.622011,-0.714216
h_0ca31f51d1060c85bf98c45f8c4fef22,5/24/2020,politics,Taylor Romine and Paul LeBlanc,Michigan Gov. Whitmer says she censors herself when speaking about Trump to ensure continued federal assistance,https://www.cnn.com/2020/05/24/politics/whitmer-trump-coronavirus-federal-assistance/index.html,-0.683576,0
h_6c279b6e400fc26c98747a1776f027c7,5/24/2020,politics,Chris Cillizza,Why Donald Trump\'s wild weekend can\'t be normalized,https://www.cnn.com/2020/05/24/politics/donald-trump-tweets-joe-biden-comments/index.html,-0.660831,-0.6977
h_5979ebbd923fa2321611652947841427,5/25/2020,politics,Abby Phillip,Republican National Committee sues California to halt vote-by-mail for November general election,https://www.cnn.com/2020/05/24/politics/republican-national-committee-california-vote-by-mail-lawsuit/index.html,-0.72092,0
h_873e69b45410a19b9a00d458c071427b,5/25/2020,politics,Paul LeBlanc,Federal judge rules Florida felons can\'t be barred from voting because they owe court fines,https://www.cnn.com/2020/05/24/politics/florida-amendment-four-voting/index.html,0,0
h_6912a9633d6983b47705709e774c047c,5/24/2020,politics,Harry Enten,Biden is running ahead of Clinton\'s 2016 pace,https://www.cnn.com/2020/05/24/politics/biden-clinton-polling-analysis/index.html,-0.410202,-0.370709
h_f06600f71b41932aa0a655a235613b51,5/23/2020,politics,Veronica Stracqualursi,Sessions says Trump\'s fortunate he did his \'duty\' and recused himself from Russia probe,https://www.cnn.com/2020/05/23/politics/jeff-sessions-trump-alabama-tommy-tuberville-russia/index.html,-0.700982,0
h_33759fe624dd1ee2523a4617af79f8e2,5/23/2020,politics,Liz Stark,Joe Biden wins Hawaii Democratic primary,https://www.cnn.com/2020/05/23/politics/joe-biden-hawaii-democratic-primary-results/index.html,0,0.610575
h_747a440e94aa7d484f20f4fa47bafece,5/23/2020,politics,Ryan Nobles,Trump campaign plans $1 million advertising attack after Biden\'s black voters comment,https://www.cnn.com/2020/05/23/politics/trump-campaign-biden-advertisements/index.html,-0.722264,-0.636448
h_9846d0a2f98f9c489b47902fd19f6cbe,5/23/2020,politics,Marshall Cohen and Holmes Lybrand,Deciphering Biden\'s confusing comments about Michael Flynn,https://www.cnn.com/2020/05/23/politics/joe-biden-comments-on-michael-flynn-donald-trump/index.html,-0.756412,-0.696111
h_2e915d607fd246843bded147e666312c,5/23/2020,politics,Kate Sullivan,Key Obamacare opponent emerges as Trump\'s top warrior in mail-in voting battle,https://www.cnn.com/2020/05/23/politics/ken-paxton-texas-attorney-general-vote-by-mail/index.html,0.280352,0
h_0c85646fa684666a9dc13d8f3a6f02ff,5/23/2020,politics,Maeve Reston,Trump stokes base with call to reopen churches as Americans head into uncertain holiday weekend,https://www.cnn.com/2020/05/23/politics/trump-churches-base-memorial-day-weekend/index.html,-0.293754,0
h_288909b800ee3d132297c81db1d2b598,5/23/2020,politics,Arlette Saenz and Eric Bradner,Biden adopts signature tactics from former primary rivals as he prepares for general election against Trump,https://www.cnn.com/2020/05/23/politics/joe-biden-adopts-democratic-rivals-tactics/index.html,0.441207,0.53114
h_2068b8c66c2fe3b52f781a2c98221f26,5/23/2020,politics,Harry Enten,Georgia is a swing state in 2020,https://www.cnn.com/2020/05/23/politics/georgia-2020-election/index.html,-0.475727,0.571618
h_62235a0764ca080eae0e6129bea88b6b,5/22/2020,politics,MJ Lee and Ellie Kaufman and Veronica Stracqualursi,Lawyer drops Biden accuser Tara Reade as resumé questions lead to review of past expert testimony,https://www.cnn.com/2020/05/22/politics/tara-reade-lawyer/index.html,0,-0.833313
h_1eaca100eee06cc9b3b60cf92a05b477,5/22/2020,politics,Eric Bradner and Sarah Mucha and Arlette Saenz,Biden: \'If you have a problem figuring out whether you\'re for me or Trump; then you ain\'t black\',https://www.cnn.com/2020/05/22/politics/biden-charlamagne-tha-god-you-aint-black/index.html,-0.525671,-0.670786
h_339d508cf8c91b68c76fd429c634e9a5,5/22/2020,politics,Vivian Salama and Cristina Alesci,US attempts to use outrage over China\'s Hong Kong law to rally support behind anti-Beijing efforts,https://www.cnn.com/2020/05/22/politics/us-trump-administration-china-hong-kong/index.html,-0.594902,0
h_97608033f7aba8c88642ee6c8ab5fe1b,5/22/2020,politics,Lauren Dezenski and Allison Gordon,The week in 15 headlines,https://www.cnn.com/2020/05/22/politics/trump-michigan-hydroxychloroquine-week-in-review/index.html,-0.964901,-0.983976
h_bb38b1cd653555f402553a9b015ac3d5,5/21/2020,us,Melissa Macaya and Fernando Alfonso III,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-22-20/index.html,0.267734,0
h_83e54b04ce755e890a0cd7fe277b1b86,5/22/2020,politics,Veronica Stracqualursi,GOP Sen. Tim Scott says Biden\'s black voters comment is \'condescending and arrogant\',https://www.cnn.com/2020/05/22/politics/tim-scott-joe-biden-black-voters-comment/index.html,-0.628406,-0.851081
h_9b3584b45dc1ba8b553d416bf8b62eb8,5/22/2020,politics,Kelly Mena,Ex-GOP congressman part of lawsuit to block California move to expand voting by mail,https://www.cnn.com/2020/05/22/politics/gop-darrell-issa-lawsuit-over-california-mail-in-ballots/index.html,-0.916311,0
h_f95d626bcfa4787be87e9c6b02086745,5/22/2020,politics,Stephen Collinson,Trump and his plan to win a second term unmasked in Michigan visit,https://www.cnn.com/2020/05/22/politics/donald-trump-2020-election-joe-biden-michigan-coronavirus/index.html,-0.709493,-0.64322
h_87954cf4115b9131d2dd656142d91a58,5/22/2020,politics,Harry Enten,A majority of Americans are OK with cautious reopening,https://www.cnn.com/2020/05/22/politics/americans-reopening-polling-analysis/index.html,0,0
h_dd56d371a1ef2cb905ebeddc442ddc59,5/22/2020,politics,Manu Raju and Jeremy Herb,GOP undeterred by criticism over Biden probes and plans aggressive election-year push,https://www.cnn.com/2020/05/22/politics/republican-investigation-strategy-biden/index.html,-0.762583,-0.580488
h_da77cd378d98fad54dd96939fbe8270d,5/20/2020,us,Melissa Macaya and Mike Hayes and Meg Wagner,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-21-20/index.html,-0.477839,0
h_33168bd1ce77e25ad52803b62ba7f464,5/21/2020,politics,Vivian Salama and Lauren Fox,Trump\'s China dilemma: how to punish Beijing without hurting the US economy and his own reelection chances,https://www.cnn.com/2020/05/21/politics/trump-china-dilemma-punish-beijing/index.html,-0.696363,-0.544916
h_a6886a16d7a672caa9070a85f544c616,5/21/2020,politics,Kevin Liptak,Trump says he won\'t wear a mask in front of cameras,https://www.cnn.com/2020/05/21/politics/donald-trump-michigan-masks/index.html,-0.636061,0
h_f38c1c490a315a8df50dbd7f858796e7,5/21/2020,politics,Eric Bradner,Trump battles with Michigan\'s female Democratic leaders in key 2020 swing state,https://www.cnn.com/2020/05/21/politics/trump-michigan-democratic-women/index.html,-0.767703,-0.915081
h_c8eb8469ab04d530934ab7707c6ec858,5/21/2020,politics,Jeremy Herb,Senate confirms Ratcliffe to lead intelligence community under fire,https://www.cnn.com/2020/05/21/politics/john-ratcliffe-confirmation-vote/index.html,-0.4657,-0.807908
h_4f31c23ef429980df88f4680ca24966c,5/21/2020,politics,Tami Luhby,Partisan divides over federal aid play out in battleground states,https://www.cnn.com/2020/05/21/politics/state-budget-deficits-covid/index.html,-0.755377,-0.74482
h_ed13b2fb5a76c57043a5b03ad0a47c14,5/21/2020,politics,Daniel Dale,After false claims about Michigan and voting; Trump repeats false claim he was Michigan\'s \'Man of the Year\',https://www.cnn.com/2020/05/21/politics/fact-check-trump-michigan-man-of-the-year-again/index.html,-0.549472,-0.830978
h_2a688d3b9eb4eb0aaee35447fb7fe924,5/21/2020,politics,Stephen Collinson,Trump heads to Michigan as Washington fails in pandemic battle,https://www.cnn.com/2020/05/21/politics/donald-trump-coronavirus-washington/index.html,-0.70866,-0.750351
h_f5f797fe5db8b46bd91de87a736db26e,5/20/2020,politics,Maegan Vazquez,Trump uses coronavirus call to rally Hispanic support for his reelection,https://www.cnn.com/2020/05/20/politics/white-house-call-hispanic-community-coronavirus/index.html,-0.774308,0
h_c9f86215eeccf24cd9bb5c9bd873b666,5/21/2020,politics,Kate Sullivan and Dan Merica,Political divide over coronavirus underscored by convention planning,https://www.cnn.com/2020/05/20/politics/conventions-rnc-dnc-coronavirus/index.html,-0.770381,-0.672527
h_c34686fd67970537173ed41cac2071e2,5/21/2020,politics,Zachary B. B. Wolf,Data is everything,https://www.cnn.com/2020/05/21/politics/what-matters-may-20/index.html,-0.71489,0
h_aa8cbb4b25d882aa6e6e85d18f050b0b,5/21/2020,politics,Fredreka Schouten,Campaign finance filings takeaways: Joe Biden is still in a financial hole; super PAC importance rising,https://www.cnn.com/2020/05/21/politics/donald-trumps-head-start-joe-bidens-fundraising/index.html,-0.516533,-0.264274
h_bfe610ad054e1e838b3b6a4039a652a1,5/20/2020,us,Meg Wagner,Catastrophic flooding in Michigan as dams fail,https://www.cnn.com/us/live-news/michigan-dam-flooding/index.html,-0.374973,0
h_4d2e202f05f8acb5d86747de3978137c,5/14/2020,us,Elise Hammond and Meg Wagner,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-15-20/index.html,-0.78737,-0.800713
h_27ecb92816aee143adf563a91dc2cb38,5/15/2020,politics,Evan Perez and David Shortell,Behind the Justice Department\'s split over the Flynn dismissal,https://www.cnn.com/2020/05/15/politics/flynn-justice-department-prosecutors/index.html,-0.576023,0
h_8df05376ca2702ca3f173d98ea3df9ad,5/15/2020,politics,Andrew Kaczynski and Em Steck,Top Trump campaign aide pushed anti-gay positions; said legalizing same-sex marriage would lead to bestiality and pedophilia,https://www.cnn.com/2020/05/15/politics/jenna-ellis-kfile/index.html,-0.668674,0
h_edbf036a036bf28286f793952ec9e50f,5/13/2020,politics,Jeremy Herb and Marshall Cohen,GOP senators release list of Obama officials in latest effort to undermine Russia probe,https://www.cnn.com/2020/05/13/politics/republican-list-obama-officials-unmask/index.html,-0.720106,-0.651184
h_c7383f48badfda5c6703c6abf52a2eab,5/12/2020,politics,Zachary Cohen and Alex Marquardt and Evan Perez and Chandelis R. Duster,Acting intelligence chief has declassified names of Obama officials who \'unmasked\' Flynn,https://www.cnn.com/2020/05/12/politics/dni-declassify-names-flynn/index.html,-0.540858,0
h_02a163f840f76b81a6b41a288d711b02,5/15/2020,politics,Eric Bradner and Arlette Saenz and Sarah Mucha,Biden campaign ramps up battleground operations and eyes a wide 2020 map,https://www.cnn.com/2020/05/15/politics/biden-campaign-battleground-operations/index.html,-0.482608,-0.474634
h_c34bb6950720e4f997c438efa0ca4f97,5/15/2020,politics,Ryan Nobles,Trump campaign laying groundwork for a return to in-person rallies,https://www.cnn.com/2020/05/15/politics/trump-campaign-rallies/index.html,-0.385029,0
h_c00e74a040f705edfff80bb96b0cf538,5/15/2020,politics,Stephen Collinson,Trump is appealing to Americans who have lost jobs not lives. And it may work.,https://www.cnn.com/2020/05/15/politics/trump-2016-instincts-pandemic-second-term/index.html,-0.743445,-0.668053
h_0a18d32a3f32c83cd26235592949b226,5/15/2020,politics,Harry Enten,Trump is winning on the economy. That may not matter,https://www.cnn.com/2020/05/15/politics/trump-economy-analysis/index.html,-0.451147,0.529424
h_fc07c6cfb715235725beeaf54f7266cb,5/15/2020,politics,Katelyn Polantz,Where are the transcripts? Flynn-Kislyak calls stay secret as requests for them grow,https://www.cnn.com/2020/05/14/politics/flynn-kislyak-transcripts-secret/index.html,0,0
h_795e7f4bfad2cf8a41d8c85ab9b05faf,5/14/2020,politics,Chris Cillizza,The 2020 race? Voters aren\'t feeling it.,https://www.cnn.com/2020/05/14/politics/2020-voter-interest-gallup-poll/index.html,-0.622626,0.623919
h_d0c8ace3fb4b3ec04fc0ff281e33c1bd,5/14/2020,politics,Eric Bradner,Pandemic response is further politicized in Wisconsin as GOP strikes down stay-at-home order,https://www.cnn.com/2020/05/14/politics/wisconsin-coronavirus-political-fight/index.html,0,0
h_815fc0244b860d20a62a5a990b4541b4,5/14/2020,politics,Kevin Liptak,Trump touts reopening message in Pennsylvania,https://www.cnn.com/2020/05/14/politics/trump-pennsylvania-reopen/index.html,-0.459997,-0.652948
h_e822bc0421db347149dd8581ec176e0f,5/14/2020,politics,Abby Phillip,Republican victory in California special election undercuts Trump\'s unfounded claims about mail-in voting,https://www.cnn.com/2020/05/14/politics/vote-by-mail-trump-california/index.html,-0.690027,0
h_fb9a4fbd8b0a73e428ea7f95941486f1,5/14/2020,politics,Chris Cillizza,How much trouble is Sen. Richard Burr actually in?,https://www.cnn.com/2020/05/14/politics/richard-burr-fbi-subpoena-stocks/index.html,0,0
h_721669c53fae6ba591a91623afb4dd6b,5/14/2020,politics,Jeremy Herb and Manu Raju and Ali Zaslav,Richard Burr to step down as Intelligence Committee chairman,https://www.cnn.com/2020/05/14/politics/richard-burr-steps-down-intel-chairman/index.html,-0.818637,0
h_b573317ad579b3ac51473bb78b60d34e,5/14/2020,politics,Chris Cillizza,Why Tuesday was the best day for House Republicans in a long time,https://www.cnn.com/2020/05/14/politics/california-25-mike-garcia-christy-smith/index.html,-0.780517,0
h_f380e54aa4ebc2778a60af47af2eb775,5/14/2020,politics,Kevin Liptak,Why Trump is taking his Fauci complaints public,https://www.cnn.com/2020/05/14/politics/trump-fauci-public-comments-explainer/index.html,-0.6855,0
h_b8206261d755c122bc27f8371f2dcc3a,5/12/2020,us,Meg Wagner and Mike Hayes,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-13-20/index.html,-0.628793,0
h_ad4ecbb05d24194bf28ff493cf44c57d,5/13/2020,politics,Kevin Liptak and Allie Malloy,Trump calls Fauci\'s caution on schools reopening \'not an acceptable answer\',https://www.cnn.com/2020/05/13/politics/donald-trump-anthony-fauci-schools-reopening/index.html,-0.788655,0
h_f45208f27826f54de46ae4c9e8c7e453,5/14/2020,politics,Kara Scannell and David Shortell,Manafort and Cohen: The prison prospects of two convicts tied to Trump,https://www.cnn.com/2020/05/13/politics/story-behind-manafort-cohen-prison-sentences/index.html,-0.849391,0
h_832b3739ef0a42bda208f61cf412d610,5/13/2020,politics,Jeremy Herb and Manu Raju,Senate panel tees up subpoena vote in probe related to Hunter Biden,https://www.cnn.com/2020/05/13/politics/subpoena-ukraine-hunter-biden/index.html,-0.780276,-0.748968
h_4cf5d2f32274722ef259de44f8524e33,5/13/2020,politics,Marshall Cohen,What to know about Michael Flynn as his case hangs in legal limbo,https://www.cnn.com/2020/05/13/politics/michael-flynn-trump-russia-explainer/index.html,-0.785937,0
h_00aae907321cf85ab3f0f6334f96ef92,5/13/2020,politics,Lauren Dezenski,Why the veepstakes isn\'t exactly a popularity contest,https://www.cnn.com/2020/05/13/politics/joe-biden-vp-elizabeth-warren-popularity/index.html,0,0.685685
h_5dd8d3d2bd27b50d1e7060b925c74de9,5/13/2020,politics,Kelly Mena,Texas attorney general asks court to stop counties from issuing mail-in ballots to voters afraid of virus,https://www.cnn.com/2020/05/13/politics/texas-attorney-general-mail-ballots-coronavirus/index.html,0,0
h_a63629b1dbaa612883baff47bb449f20,5/13/2020,politics,Clare Foran,Republicans win back California House seat they lost in 2018 after Democrat concedes,https://www.cnn.com/2020/05/13/politics/mike-garcia-christy-smith-california-25-congressional-seat/index.html,0.381528,0
h_7bc0d098b7331d7ac58e25c7fa833c64,5/13/2020,politics,Kevin Liptak and Jim Acosta,Trump privately questions whether coronavirus deaths are being overcounted as Fauci projects the opposite,https://www.cnn.com/2020/05/13/politics/trump-fauci-coronavirus-deaths/index.html,-0.624291,0
h_02d44701bf4163a41cb8869021115032,5/13/2020,politics,Evan Perez,William Barr working to undo Mueller investigation conclusions,https://www.cnn.com/2020/05/13/politics/william-barr-trump-grenell-flynn-investigation/index.html,-0.78742,0
h_031cd3587fdb0c19ce0683f7797aa6b9,5/13/2020,politics,Harry Enten,Here are the two groups of voters who may determine 2020,https://www.cnn.com/2020/05/13/politics/voters-biden-trump-2020-analysis/index.html,-0.555068,-0.399097
h_d8218f4cdcb5e011c63231f799d5d463,5/13/2020,politics,Ariane de Vogue,Supreme Court appears poised to let states keep \'faithless electors\' out of the Electoral College,https://www.cnn.com/2020/05/13/politics/electoral-college-faithless-electors-supreme-court/index.html,0,0
h_5b7eb52136506b0f68f62fb719ba28f2,5/13/2020,politics,Jamie Ehrlich,Why Frodo Baggins made an appearance at the Supreme Court,https://www.cnn.com/2020/05/13/politics/frodo-baggins-clarence-thomas-supreme-court/index.html,0,0
h_d72e5e465027d82b18f68ebdd3bc4e27,5/13/2020,politics,Dan Merica,Buttigieg highlights importance of local officials in first post-campaign endorsements,https://www.cnn.com/2020/05/13/politics/buttigieg-endorsements-super-pac/index.html,0,0
h_805ec5d25a481da78317e21a245c583a,5/13/2020,politics,Chris Cillizza,Jared Kushner just stepped in it. Again.,https://www.cnn.com/2020/05/13/politics/jared-kushner-november-3-election-coronavirus/index.html,0.468783,0
h_9044026737abcc3a5cfb1da398426074,5/13/2020,politics,Betsy Klein and Abby Phillip,No White House discussions on altering Election Day since Congress decides it; senior official says,https://www.cnn.com/2020/05/13/politics/jared-kushner-november-election/index.html,-0.724476,-0.749476
h_b560ac37282e3cb561af3c734812db83,5/13/2020,politics,Jeff Zeleny and Dan Merica,Joe Biden\'s running mate list is shorter than you might think -- for now; at least,https://www.cnn.com/2020/05/13/politics/joe-biden-running-mate/index.html,0,0.286152
h_293648b94f60a825a7e4ad4b416574d1,5/13/2020,politics,Gregory Krieg and Ryan Nobles and Paul LeBlanc,Alexandria Ocasio-Cortez to co-chair Biden-Sanders campaign climate task force,https://www.cnn.com/2020/05/12/politics/ocasio-cortez-biden-campaign-task-force-climate-change/index.html,-0.372057,0.376246
h_2bdd57389892d9dda672f672d1db8c67,5/13/2020,politics,Chris Cillizza,Don\'t hold your breath on seeing Donald Trump\'s taxes before the election,https://www.cnn.com/2020/05/13/politics/donald-trump-taxes-supreme-court/index.html,-0.569803,0
h_f6950ae4b123c181c30ae5459785ec7f,5/13/2020,us,AJ Willingham,5 things to know for May 13: Coronavirus; SCOTUS; stimulus; Afghanistan; election,https://www.cnn.com/2020/05/13/us/five-things-may-13-trnd/index.html,-0.667781,-0.906167
h_e0c9a59dfe512d87d8f6482f8d7adddf,5/13/2020,politics,Joan Biskupic,Will Trump win or lose at the Supreme Court? With John Roberts; possibly both,https://www.cnn.com/2020/05/13/politics/supreme-court-john-roberts-trump-taxes/index.html,-0.620385,0
h_c3a1b9aad6141b3206496815d4ee8398,5/13/2020,politics,Marshall Cohen and Jeremy Herb,Breaking down \'Obamagate;\' Trump\'s latest theory about the \'deep state\' and Obama\'s role in the Russia investigation,https://www.cnn.com/2020/05/13/politics/trump-obama-obamagate-russia/index.html,-0.674071,-0.637546
h_d0c57da8ee8c954d12440a372abe9631,5/12/2020,politics,Katelyn Polantz,Judge signals he won\'t immediately dismiss Michael Flynn case,https://www.cnn.com/2020/05/12/politics/michael-flynn-case-judge/index.html,-0.779848,0
h_7e4f4d65aedc28381edf2200f4479e7b,5/13/2020,politics,Priscilla Alvarez and Geneva Sands,Trump administration temporarily amending visa requirements for foreign workers,https://www.cnn.com/2020/05/12/politics/visa-requirements-foreign-workers-trump-administration/index.html,-0.350882,0
h_6441966726ca2cb8461d6500e9b024b3,5/12/2020,politics,Eric Bradner,Pennsylvania becomes latest coronavirus battleground as Trump prods Democratic governor to \'move quickly\',https://www.cnn.com/2020/05/12/politics/pennsylvania-governor-trump-coronavirus/index.html,-0.749857,0
h_52b32c54fc3e52f850c49520180fae45,5/12/2020,politics,Chris Cillizza,A poll number that should scare President Trump,https://www.cnn.com/2020/05/12/politics/trump-coronavirus-information-trust-poll/index.html,-0.573917,0
h_86a2e79fd1ab68c50d701ecb057a118f,5/12/2020,politics,Arlette Saenz and Sarah Mucha,Biden campaign makes push to paint Trump\'s coronavirus response as \'incompetent\' and \'corrupt\',https://www.cnn.com/2020/05/12/politics/biden-campaign-coronavirus-trump/index.html,-0.756066,-0.537123
h_1323787ebf9726afc7b5482d3c4c1017,5/12/2020,politics,Jamie Ehrlich,Jeff Sessions says his recusal from Russia probe was an attempt to help Trump,https://www.cnn.com/2020/05/12/politics/jeff-sessions-trump-alabama-tommy-tuberville/index.html,-0.563483,0
h_361957b1e728f159c771f5ec3c68d4dd,5/11/2020,politics,,Supreme Court hears arguments on Trump finances,https://www.cnn.com/politics/live-news/trump-supreme-court-cases-05-12-20/index.html,-0.683143,0
h_abb20109b7739c465f25cd16eb5fc753,5/12/2020,politics,Jennifer Hansler and Kylie Atwood and Andrew Carey,Pompeo travels to Israel amid coronavirus outbreak,https://www.cnn.com/2020/05/12/politics/pompeo-travels-to-israel/index.html,-0.379025,0
h_55b07ca30db04f6399d246cf43dacbf1,5/12/2020,politics,Stephen Collinson,Washington by video: The Beltway\'s bizarre new political reality,https://www.cnn.com/2020/05/12/politics/washington-hearing-webcam-fauci/index.html,-0.797308,0
h_e13c2844899450bc834497c57142e718,5/12/2020,politics,Stephen Collinson,Trump goes on wild tweetstorm to distract from Fauci testimony,https://www.cnn.com/2020/05/12/politics/donald-trump-coronavirus-reelection/index.html,-0.745294,0.681262
h_2de98f5056b18b382124398cb33b5f87,5/6/2020,politics,Nikki Carvajal,Trump vetoes Iran War Powers resolution,https://www.cnn.com/2020/05/06/politics/trump-veto-iran-war-powers/index.html,-0.64235,0
h_9bfe5bd7f9c2b6a483d05b9b6ddf4ff9,5/7/2020,politics,Tami Luhby and Joan Biskupic,Obamacare; Trump and the Supreme Court; explained,https://www.cnn.com/2020/05/06/politics/trump-obamacare-lawsuit/index.html,-0.559423,0
h_b11b1db3d0798b24eb9aeb05753f89e4,5/5/2020,us,Meg Wagner and Mike Hayes and Angela Dewan,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-06-20/index.html,-0.491676,0
h_8bf8e8b547740d5bea2dec2c0f0a879e,5/6/2020,politics,Sarah Mucha,Human Rights Campaign endorses Biden on anniversary of his support for same-sex marriage,https://www.cnn.com/2020/05/06/politics/human-rights-campaign-endorses-joe-biden/index.html,-0.744796,-0.597639
h_2bd7344f4c8581f600df5c7253d9409a,5/6/2020,politics,Jennifer Hansler and Nicole Gaouette and Mike Conte,Pompeo admits the US can\'t be certain coronavirus outbreak originated in Wuhan lab,https://www.cnn.com/2020/05/06/politics/pompeo-wuhan-lab/index.html,-0.839957,0
h_cacc0ec50e66e937917edd9a416841b5,5/6/2020,politics,Liz Stark and Caroline Kelly,Judge rules New York Democratic presidential primary will take place as planned,https://www.cnn.com/2020/05/05/politics/new-york-primary-back-on/index.html,0,0
h_74145f87de83d5e4cb04eba397748cc1,5/6/2020,politics,Zachary Cohen and Jeremy Herb,Transcripts of closed-door interviews from Russia probe may finally be released,https://www.cnn.com/2020/05/06/politics/house-intelligence-russia-probe-interview-transcript-release/index.html,-0.48168,0
h_177ad15b41f4da3dafd700691cafe229,5/6/2020,politics,Chris Cillizza,This poll number shows something very important about the Tara Reade allegation,https://www.cnn.com/2020/05/06/politics/joe-biden-tara-reade-monmouth-poll/index.html,-0.634548,-0.66161
h_b316c9aa66ad65cf81f1c6698a21a0f8,5/6/2020,politics,Stephen Collinson,Trump pivots hard away from fight against unvanquished pandemic,https://www.cnn.com/2020/05/06/politics/donald-trump-coronavirus/index.html,-0.629012,0.513924
h_2f69b557cecfba1dc6219f34bbc9f2c6,5/27/2013,us,,Bernard Shaw Fast Facts,https://www.cnn.com/2013/05/27/us/bernard-shaw-fast-facts/index.html,0,0
h_62564d677d2ea8c4ed60db4284757fd9,5/6/2020,us,AJ Willingham,5 things to know for May 6: US task force; UK; whistleblower; election; 1918 flu,https://www.cnn.com/2020/05/06/us/five-things-may-6-trnd/index.html,-0.386723,0
h_9886756c9f0aace8a3288529c3e63130,5/5/2020,politics,Manu Raju and Lauren Fox and Alex Rogers,Congress slow to oversee US response to crisis amid partisan battles,https://www.cnn.com/2020/05/05/politics/congress-oversight-plans-covid/index.html,-0.682575,0
h_ae4957ee7246cceb6ed27f9c723bac91,5/4/2020,us,Meg Wagner and Mike Hayes and Elise Hammond,Coronavirus pandemic in the US,https://www.cnn.com/us/live-news/us-coronavirus-update-05-05-20/index.html,0.473913,0
h_18b1578682e0a029c70f509cb7b4d7b2,5/6/2020,us,Alaa Elassar,Florida county sheriff defends decision not to disclose that he killed a man in self-defense when he was 14,https://www.cnn.com/2020/05/05/us/broward-county-sheriff-killed-man-14-trnd/index.html,0,0
h_3c374959f0c575cd7a5a7bc73f3e08e4,5/6/2020,politics,Allie Malloy and Dan Merica and Paul LeBlanc,Obama\'s office privately assailed GOP investigation of Biden in March letter,https://www.cnn.com/2020/05/05/politics/obama-letter-biden-ukraine-investigation/index.html,-0.850545,-0.727929
h_6c0e1d7ce26c0b82e12aa4e340003e4a,5/5/2020,politics,Vivian Salama and Jeremy Diamond and Kevin Liptak,Trump officials try to enlist foreign allies in pressure campaign against China over coronavirus response,https://www.cnn.com/2020/05/05/politics/trump-enlist-foreign-allies-blame-china-coronavirus/index.html,-0.763982,-0.467674
h_360d9a4e0a07843e5d96129fef93035b,5/5/2020,politics,Kevin Liptak,Trump emerges from White House bubble to visit Arizona mask-making company,https://www.cnn.com/2020/05/05/politics/donald-trump-arizona-honeywell-white-house/index.html,-0.592229,0
h_d6d9bd67aa156bf2a4635a5be16380f1,5/5/2020,politics,Michael Warren and Ryan Nobles,Trump\'s grievances with little known group put their attacks in the spotlight,https://www.cnn.com/2020/05/05/politics/what-is-lincoln-project/index.html,-0.654671,0
h_eda2c92076561c0de740d31446710410,5/5/2020,politics,Jeremy Herb and Zachary Cohen,Trump\'s spy chief pick grilled over claims intel shows coronavirus originated in Chinese lab,https://www.cnn.com/2020/05/05/politics/john-ratcliffe-confirmation-hearing/index.html,-0.52157,0
h_b91338b4c7fd0ef2f0097810bb063352,5/5/2020,politics,Kevin Liptak,Trump says he only will submit to GOP oversight for his administration,https://www.cnn.com/2020/05/05/politics/donald-trump-congress-oversight/index.html,-0.772692,0
h_8ae303225445c596963ae4a458568291,5/5/2020,politics,Sarah Mucha,Biden\'s campaign to feature his letter exchanges with supporters in new digital series called \'Sincerely; Joe Biden\',https://www.cnn.com/2020/05/05/politics/joe-biden-letters/index.html,-0.281598,-0.296145
h_c47b7a8cb6feb522286c9fb8f77381f6,5/5/2020,politics,Kaitlan Collins and Joan Biskupic and Evan Perez and Tami Luhby,Barr urges Trump administration to back off call to fully strike down Obamacare,https://www.cnn.com/2020/05/05/politics/william-barr-obamacare-supreme-court/index.html,-0.612472,0
h_88b8dddcfeaf263edf59e1544ceebc94,5/5/2020,politics,Harry Enten,History says whoever can best handle coronavirus will win the election. That should worry Trump.,https://www.cnn.com/2020/05/05/politics/trump-2020-coronavirus-economy-analysis/index.html,-0.388205,-0.314508
